STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/2016,11.18,0.7,0,55,65,48,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/2016,11.18,0,0,49,54,43,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/2016,14.99,0.17,0,44,50,34,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/2016,9.62,0,0,40,52,31,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/2016,16.55,0.01,0,55,73,47,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/2016,15.88,0.05,0,63,68,48,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/2016,6.26,0,0,51,59,43,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/2016,4.92,0,0,52,64,40,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/2016,4.47,0,0,54,64,42,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/2016,6.26,0,0,57,72,45,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/2016,3.58,0,0,59,74,47,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/2016,4.7,0,0,67,85,51,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/2016,10.51,0,0,70,84,56,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/2016,8.05,0,0,62,71,50,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/2016,10.51,0,0,61,76,49,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/2016,10.74,0,0,69,76,64,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/2016,12.53,0.26,0,65,71,55,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/2016,8.28,0,0,58,67,46,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/2016,7.83,0,0,62,78,51,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/2016,11.41,0,0,74,86,65,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/2016,7.83,0.03,0,62,71,53,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/2016,8.28,0.58,0,54,56,48,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/2016,7.38,0.01,0,50,56,48,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/2016,6.04,0.02,0,54,58,51,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/2016,6.93,0.48,0,55,59,52,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/2016,5.59,1.24,0,61,77,55,1,,1,,1,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/2016,7.38,0.17,0,66,73,58,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/2016,9.17,0.03,0,58,60,53,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/2016,10.96,0.02,0,53,58,51,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/2016,8.72,0.79,0,54,55,51,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/2016,6.71,0.14,0,56,67,50,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/2016,10.07,0.04,0,62,72,54,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/2016,5.59,0.06,0,58,64,50,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/2016,6.93,0.01,0,60,65,56,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/2016,4.92,0.41,0,57,61,54,1,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/2016,4.7,0,0,61,66,58,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/2016,7.83,0.08,0,66,78,59,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/2016,10.07,0.13,0,64,76,52,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/2016,12.97,0,0,55,62,48,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/2016,8.5,0,0,55,67,45,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/2016,4.25,0.41,0,57,59,54,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/2016,6.49,0,0,58,66,54,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/2016,5.59,0.01,0,62,70,56,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/2016,5.37,0,0,65,76,53,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/2016,10.51,0.65,0,60,63,55,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/2016,9.62,0.37,0,56,58,54,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/2016,6.93,0.18,0,62,75,57,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/2016,8.95,0,0,69,83,57,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/2016,4.92,0,0,73,86,60,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/2016,7.83,0,0,74,88,63,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/2016,8.5,0,0,78,88,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/2016,9.62,0,0,78,87,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/2016,6.04,0.43,0,75,83,66,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/2016,5.82,0,0,73,80,68,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/2016,3.8,0,0,76,87,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/1/2016,5.82,0,0,78,87,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/2/2016,4.92,0,0,74,82,68,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/3/2016,6.04,0.32,0,75,81,72,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/4/2016,7.61,0,0,75,82,70,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/5/2016,10.51,0.16,0,76,85,70,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/6/2016,8.5,0,0,76,87,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/7/2016,9.62,0,0,78,87,65,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/8/2016,14.09,0,0,70,74,62,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/9/2016,9.62,0,0,69,82,53,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/10/2016,9.84,0,0,73,82,63,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/11/2016,9.84,0,0,78,96,66,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/12/2016,14.32,0,0,85,93,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/13/2016,10.96,0,0,73,81,64,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/14/2016,8.72,0,0,75,81,67,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/15/2016,6.71,0,0,73,83,66,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/16/2016,8.5,0.46,0,77,89,68,1,,1,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/17/2016,10.29,0,0,73,82,66,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/18/2016,6.71,0,0,75,85,66,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/19/2016,7.16,0,0,77,90,65,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/20/2016,7.61,0,0,79,91,68,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/21/2016,7.83,0.99,0,80,91,72,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/22/2016,8.05,0,0,77,86,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/23/2016,6.71,0.53,0,76,82,70,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/24/2016,7.83,0,0,78,86,71,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/25/2016,7.83,0,0,77,85,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/26/2016,5.14,0,0,77,86,66,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/27/2016,10.07,0.35,0,76,87,68,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/28/2016,6.71,0.87,0,79,87,69,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/29/2016,10.51,0,0,75,82,68,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/30/2016,6.26,0,0,75,84,65,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/1/2016,7.16,0.24,0,78,88,71,,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/2/2016,9.62,0,0,76,80,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/3/2016,4.7,0.07,0,71,74,64,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/4/2016,9.17,0.31,0,70,74,68,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/5/2016,8.05,0.27,0,80,91,74,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/6/2016,4.92,0,0,84,94,77,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/7/2016,8.28,0,0,85,93,77,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/8/2016,7.16,0.03,0,84,91,77,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/9/2016,8.5,0.18,0,83,93,78,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/10/2016,8.95,0,0,80,86,74,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/11/2016,5.82,0,0,80,88,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/12/2016,8.05,0,0,79,87,73,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/13/2016,6.71,0,0,81,90,75,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/14/2016,10.07,0,0,85,98,75,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/15/2016,7.83,0,0,85,94,76,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/16/2016,6.71,0.43,0,83,93,72,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/17/2016,6.93,0,0,79,93,71,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/18/2016,8.5,0.44,0,83,95,73,1,,1,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/19/2016,7.38,0.46,0,81,92,70,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/20/2016,5.82,0,0,79,89,70,,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/21/2016,6.93,0,0,80,90,71,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/22/2016,8.05,0,0,83,95,74,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/23/2016,8.5,0,0,88,98,79,,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/24/2016,6.93,0,0,89,97,80,,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/25/2016,8.5,0,0,89,100,81,,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/26/2016,6.49,0,0,88,98,80,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/27/2016,6.49,0,0,88,97,81,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/28/2016,6.93,0.27,0,86,95,77,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/29/2016,7.61,0.1,0,81,92,75,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/30/2016,8.28,0.33,0,83,90,74,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/31/2016,5.14,0,0,80,92,75,,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/1/2016,6.49,0,0,83,93,76,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/2/2016,7.61,0,0,82,91,75,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/3/2016,6.93,0,0,78,83,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/4/2016,6.71,0,0,78,86,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/5/2016,8.28,0,0,78,85,73,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/6/2016,8.05,0.06,0,81,94,75,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/7/2016,7.16,0,0,82,92,71,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/8/2016,6.49,0,0,80,92,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/9/2016,4.25,0,0,75,81,68,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/10/2016,10.96,0,0,83,95,77,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/11/2016,10.74,0,0,87,97,78,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/12/2016,11.18,0,0,88,99,81,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/13/2016,11.41,0,0,89,101,81,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/14/2016,8.72,0,0,91,100,80,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/15/2016,6.93,1.16,0,86,100,73,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/16/2016,9.62,0,0,82,97,75,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/17/2016,7.61,0.88,0,87,95,72,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/18/2016,7.61,0,0,81,92,74,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/19/2016,5.14,0,0,83,92,74,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/20/2016,6.26,0,0,83,91,75,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/21/2016,9.84,0.69,0,80,91,74,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/22/2016,9.17,0,0,78,85,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/23/2016,5.82,0,0,76,84,67,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/24/2016,8.72,0,0,76,86,67,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/25/2016,9.84,0,0,79,89,71,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/26/2016,7.38,0,0,85,95,77,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/27/2016,7.16,0,0,86,92,77,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/28/2016,5.14,0,0,81,90,74,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/29/2016,5.59,0,0,82,94,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/30/2016,6.26,0,0,83,91,75,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/31/2016,7.16,0,0,81,91,73,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/1/2016,8.05,0.03,0,79,83,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/2/2016,10.51,0,0,75,81,67,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/3/2016,14.99,0,0,75,82,70,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/4/2016,8.05,0,0,75,83,68,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/5/2016,5.59,0,0,76,88,65,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/6/2016,11.63,0,0,81,94,71,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/7/2016,6.04,0.02,0,83,94,73,,,1,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/8/2016,8.28,0,0,83,98,75,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/9/2016,7.16,0,0,86,96,78,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/10/2016,10.51,0,0,85,95,77,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/11/2016,10.96,0,0,82,86,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/12/2016,7.83,0,0,75,86,66,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/13/2016,10.29,0,0,78,89,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/14/2016,6.71,0,0,81,95,69,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/15/2016,9.4,0,0,75,77,67,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/16/2016,6.71,0,0,71,79,66,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/17/2016,8.28,0,0,74,83,68,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/18/2016,9.17,0,0,78,89,71,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/19/2016,6.71,0.46,0,77,78,73,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/20/2016,8.5,0,0,74,80,71,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/21/2016,7.83,0,0,77,82,73,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/22/2016,6.93,0,0,77,87,68,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/23/2016,4.92,0,0,76,90,66,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/24/2016,8.5,0,0,74,77,65,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/25/2016,6.26,0,0,67,75,59,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/26/2016,9.84,0.12,0,67,71,64,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/27/2016,5.37,0.43,0,69,77,65,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/28/2016,9.84,0.31,0,67,71,64,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/29/2016,15.66,1.02,0,69,70,65,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/30/2016,14.76,0.11,0,64,66,62,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/1/2016,8.5,0.23,0,65,67,63,1,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/2/2016,3.58,0.02,0,68,76,65,1,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/3/2016,6.71,0,0,70,78,63,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/4/2016,9.62,0,0,66,76,59,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/5/2016,8.28,0,0,64,72,58,,,,,,,,,,,,,,,,,,
